questionID,course.x,exam_type,creation_dt,creation_time,creation_dt_time.x,examID.x,weekday,marked,minutes_used,correct,q_ordinal,a_ordinal,difficulty,section_minor,section_major,nth_exam,nth_e_or_q,total_exam_time,num_questions,total_correct,exceed_time_limit,EL_begin,EL_change,EL_end,examID,course,creation_dt_time,hrs_since_previous,hrs_since_previous_e
2017-11-20 18:23:15.2206940 +00:000216.33,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,21,NA,6.33,Put-Call Parity|Stock Put-Call Parity,Put-Call Parity,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000228.37,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,22,NA,8.37,Black Formula|Black Formula|Black Formula|Black Formula for Bond Options,Interest Rate Models,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000236.69,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,23,NA,6.69,Volatility and Miscellaneous|Volatility and Miscellaneous|Option Greeks|Volatility and Miscellaneous,Black-Scholes Pricing Model,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000244.89,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,24,NA,4.89,Option Basics|Options: Basics,Options|Introduction to Forwards and Options,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000256.01,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,25,NA,6.01,Binomial Tree Models for Interest Rates: Binomial Trees,Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates|Interest Rate Models,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00026.04,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,2,NA,6.04,Compound Option,Exotic Options,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000266.24,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,26,NA,6.24,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000276.61,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,27,NA,6.61,Intro to Derivatives|Derivatives Basics,Derivatives Basics|Introduction to Derivatives,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000285.9,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,28,NA,5.9,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000296.69,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,29,NA,6.69,Option Pricing,Binomial Trees,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:000302.17,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,30,NA,2.17,Exchange Options|Exchange Options|Exchange Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00036.71,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,3,NA,6.71,Option Combinations,Option Strategies and Risk Management,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00046.22,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,4,NA,6.22,Option Combinations,Option Strategies and Risk Management|Options,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00056.6,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,5,NA,6.6,Forwards|Forwards and Futures,Financial Forwards and Futures|Forwards and Futures,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00066.48,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,6,NA,6.48,The Black-Scholes Formula,Black-Scholes Pricing Model,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00076.94,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,7,NA,6.94,Forwards: Basics,Introduction to Forwards and Options,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00086.05,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,8,NA,6.05,All-or-nothing Option,Exotic Options,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00095.77,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0,NA,9,NA,5.77,Overnight Profit,Market-making and Delta-Hedging|Risk Management Technique - Delta Hedging|Market-making and Delta-Hedging|Market-making and Delta-Hedging,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 18:23:15.2206940 +00:00216.51,MFE,e,2017-11-20,20H 21M 15S,2017-11-20T18:23:15Z,MFE2017-11-20 18:23:15,Monday,0,0.03333333333333333,NA,1,NA,6.51,Option Pricing,Binomial Trees,10,74,0.03333333333333333,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 18:23:15,MFE,2017-11-20T18:23:15Z,1.90944190356467,22.340602277914684
2017-11-20 16:28:41.2298413 +00:001692.12,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,0.26666666666666666,NA,9,NA,2.12,Put-Call Parity|Exchange Options|Exchange Options|Exchange Options,Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity|Put-Call Parity,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0018480.25,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,3.066666666666667,NA,8,NA,0.25,Exchange Options|Exchange Options|Exchange Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0023638.24,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,3.933333333333333,0,3,3,8.24,Currency Options,Put-Call Parity,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0028451.46,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,4.733333333333333,1,5,4,1.46,Put-Call Parity|Exchange Options|Exchange Options|Exchange Options,Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity|Put-Call Parity,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:00313101.34,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,5.216666666666667,1,10,2,1.34,Exchange Options|Exchange Options|Exchange Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0035547.79,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,5.916666666666667,0,4,4,7.79,Currency Options|Currency Options|Currency Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0047024.58,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,7.833333333333333,NA,2,NA,4.58,Currency Options|Currency Options|Currency Options|Put-Call Parity,Put-Call Parity|Put-Call Parity|Put-Call Parity|Rational Valuation of Derivative Securities,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0058216.48,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,9.7,NA,1,NA,6.48,Variance Reduction Techniques: Other Variance Reduction Techniques|Antithetic Variate|Variance Reduction Techniques: Other Variance Reduction Techniques|Variance Reduction Techniques: Other Variance Reduction Techniques,Monte Carlo Valuation|Variance Reduction Techniques|Monte Carlo Valuation|Monte Carlo Valuation,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:0079474.16,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,13.233333333333333,NA,7,NA,4.16,Gap Option,Exotic Options,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-20 16:28:41.2298413 +00:00965.26,MFE,q,2017-11-20,20H 21M 41S,2017-11-20T16:28:41Z,MFE2017-11-20 16:28:41,Monday,0,0.15,1,6,5,5.26,Gap Option,Exotic Options,64,73,54.05,10,NA,FALSE,5.38,1.36,6.26,MFE2017-11-20 16:28:41,MFE,2017-11-20T16:28:41Z,20.43116037435,NA
2017-11-19 20:02:49.0524937 +00:00100115.44,MFE,e,2017-11-19,20H 21M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,1.6666666666666667,1,11,4,5.44,Option Combinations,Options|Option Strategies and Risk Management,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00128104.78,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,2.1333333333333333,1,10,3,4.78,Options: Basics,Introduction to Forwards and Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0019576.31,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,3.25,1,7,4,6.31,Fitting Stock Prices to a Lognormal Distribution,Lognormal Distribution,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00229246.19,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,3.816666666666667,1,24,1,6.19,Option Pricing,Binomial Trees,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00252266.37,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.2,0,26,1,6.37,The Black-Scholes Formula,Black-Scholes Pricing Model,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0025736.66,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.283333333333333,0,3,4,6.66,Forwards: Basics,Introduction to Forwards and Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0025865.98,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.3,1,6,2,5.98,Option Greeks,Black-Scholes Pricing Model,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00270227.34,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.5,0,22,4,7.34,Early Exercise of American Options & Time to Expiry|Comparing Options|Early Exercise of American Options & Time to Expiry|Early Exercise of American Options & Time to Expiry,Comparing Options|Rational Valuation of Derivative Securities|Comparing Options|Comparing Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00297136.42,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.95,1,13,3,6.42,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00297237.41,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.95,1,23,3,7.41,Futures|Forwards and Futures,Financial Forwards and Futures|Forwards and Futures,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00298196.34,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,4.966666666666667,1,19,5,6.34,Compound Option|Compound Option|Option Pricing|Compound Option,Exotic Options|Exotic Options|Binomial Trees|Exotic Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00340284.5,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,5.666666666666667,1,28,2,4.5,Black Formula,Interest Rate Models,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0034195.56,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,5.683333333333334,1,9,1,5.56,Forwards and Futures|Forwards,Forwards and Futures|Financial Forwards and Futures,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0034246.16,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,5.7,1,4,4,6.16,Modeling Stock Prices with the Lognormal Distribution,Lognormal Distribution,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0038305.92,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,0.6333333333333333,NA,30,NA,5.92,Variance Reduction Techniques: Control Variate Method|Variance Reduction Techniques: Control Variate Method|Control Variate Method|Variance Reduction Techniques: Control Variate Method,Monte Carlo Valuation|Monte Carlo Valuation|Variance Reduction Techniques|Monte Carlo Valuation,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00394296.29,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,6.566666666666666,1,29,3,6.29,The Black-Scholes Formula,Black-Scholes Pricing Model,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00397256.02,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,6.616666666666666,1,25,1,6.02,Stock Put-Call Parity|Put-Call Parity|Stock Put-Call Parity|Stock Put-Call Parity,Put-Call Parity|Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00420216.88,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,7,1,21,2,6.88,Binomial Tree Models for Interest Rates: Binomial Trees,Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates|Interest Rate Models,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00447206.27,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,7.45,0,20,3,6.27,Option Pricing,Binomial Trees,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00450176.15,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,7.5,1,17,2,6.15,The Black-Scholes Formula,Black-Scholes Pricing Model,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:004826.32,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,0.8,1,2,4,6.32,Different Strike Prices|Different Strike Prices|Different Strike Prices|Comparing Options,Comparing Options|Comparing Options|Comparing Options|Rational Valuation of Derivative Securities,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0050956.25,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,1,8.483333333333333,1,5,1,6.25,Option Greeks,Black-Scholes Pricing Model,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00514275.18,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,8.566666666666666,0,27,1,5.18,Rehedging,Market-making and Delta-Hedging,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00534126.2,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,8.9,1,12,5,6.2,Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|Binomial Tree Models for Interest Rates: The Black-Derman-Toy Model|The Black-Derman-Toy Model,Interest Rate Models|Interest Rate Models|Interest Rate Models|Binomial Tree Models for Interest Rates,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00615147.02,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,1,10.25,0,14,1,7.02,Gap Option,Exotic Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0061716.78,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,10.283333333333333,1,1,3,6.78,Exchange Option,Exotic Options,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00662186.18,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,1,11.033333333333333,0,18,4,6.18,Currency Options|Put-Call Parity|Currency Options|Currency Options,Put-Call Parity|Rational Valuation of Derivative Securities|Put-Call Parity|Put-Call Parity,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0070085.53,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,11.666666666666666,0,8,5,5.53,Variance Reduction Techniques: Other Variance Reduction Techniques|Variance Reduction Techniques: Other Variance Reduction Techniques|Stratified Sampling|Variance Reduction Techniques: Other Variance Reduction Techniques,Monte Carlo Valuation|Monte Carlo Valuation|Variance Reduction Techniques|Monte Carlo Valuation,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:00721158.17,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,1,12.016666666666667,NA,15,NA,8.17,True Probabilities and Rates of Return,Binomial Trees,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
2017-11-19 20:02:49.0524937 +00:0090165.77,MFE,e,2017-11-19,18H 13M 49S,2017-11-19T20:02:49Z,MFE2017-11-19 20:02:49,Sunday,0,1.5,1,16,1,5.77,Synthetic Forwards & Put-Call Parity|Put-Call Parity,Option Strategies and Risk Management|Put-Call Parity,9,72,179.33333333333334,30,NA,FALSE,5.38,1.36,6.26,MFE2017-11-19 20:02:49,MFE,2017-11-19T20:02:49Z,26.5891863923603,26.589186392360265
